Texas Education Agency

Total Enrollment Counts in Student Program and Special Populations Reports

PEIMS Data 2022-2023

"SCOPE","AGGREGATION LEVEL","YEAR","CAMPUS NUMBER","CAMPUS NAME","GRADE GROUP","DISTRICT NUMBER","DISTRICT NAME","REGION","COUNTY NUMBER","COUNTY NAME","ALL ENROLLMENT","AT RISK","BILINGUAL","DYSLEXIC","ECONOMICALLY DISADVANTAGED","EMERGENT BILINGUAL/ENGLISH LEARNER","ESL","FOSTER CARE","GIFTED & TALENTED","HOMELESS","MILITARY CONNECTED","SECTION 504","SPECIAL EDUCATION","TITLE I"
"STATE","CAMPUS","2022-2023",065901101,"CLARENDON EL","ELEMENTARY",065901,"CLARENDON ISD",16,065,"DONLEY COUNTY",215,68,0,13,131,-999,-999,-999,10,-999,0,10,39,215
"STATE","CAMPUS","2022-2023",065901001,"CLARENDON H S","HIGH SCHOOL",065901,"CLARENDON ISD",16,065,"DONLEY COUNTY",131,47,0,-999,43,0,0,0,23,-999,0,18,17,131
"STATE","CAMPUS","2022-2023",065901041,"CLARENDON J H","MIDDLE SCHOOL",065901,"CLARENDON ISD",16,065,"DONLEY COUNTY",88,37,0,-999,49,0,0,0,13,-999,0,10,12,88
"STATE","CAMPUS","2022-2023",101911123,"CLARK EL","ELEMENTARY",101911,"GOOSE CREEK CISD",04,101,"HARRIS COUNTY",683,198,0,47,431,44,28,0,58,-999,0,36,122,683
"STATE","CAMPUS","2022-2023",101919116,"CLARK EL","ELEMENTARY",101919,"SPRING ISD",04,101,"HARRIS COUNTY",1009,738,352,-999,943,448,41,-999,31,-999,31,-999,102,1009
"STATE","CAMPUS","2022-2023",205902102,"CLARK EL","ELEMENTARY",205902,"GREGORY-PORTLAND ISD",02,205,"SAN PATRICIO COUNTY",596,201,0,70,367,39,31,-999,27,0,23,38,105,596
"STATE","CAMPUS","2022-2023",240903105,"CLARK EL","ELEMENTARY",240903,"UNITED ISD",01,240,"WEBB COUNTY",404,259,186,24,367,195,-999,0,24,-999,-999,29,66,404
"STATE","CAMPUS","2022-2023",015915005,"CLARK H S","HIGH SCHOOL",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",2835,1315,0,100,1173,317,284,-999,235,22,92,320,304,-999
"STATE","CAMPUS","2022-2023",043910005,"CLARK H S","HIGH SCHOOL",043910,"PLANO ISD",10,043,"COLLIN COUNTY",1279,371,0,59,496,139,122,0,254,14,0,163,173,0
"STATE","CAMPUS","2022-2023",170902080,"CLARK INT","MIDDLE SCHOOL",170902,"CONROE ISD",06,170,"MONTGOMERY COUNTY",1093,272,0,109,236,65,59,-999,169,-999,-999,142,115,-999
"STATE","CAMPUS","2022-2023",043905043,"CLARK MIDDLE","MIDDLE SCHOOL",043905,"FRISCO ISD",10,043,"COLLIN COUNTY",876,281,0,62,225,118,60,0,93,-999,0,90,94,-999
"STATE","CAMPUS","2022-2023",043911041,"CLARK MIDDLE","MIDDLE SCHOOL",043911,"PRINCETON ISD",10,043,"COLLIN COUNTY",707,340,0,64,464,202,158,-999,55,-999,0,85,107,0
"STATE","CAMPUS","2022-2023",240903046,"CLARK MIDDLE","MIDDLE SCHOOL",240903,"UNITED ISD",01,240,"WEBB COUNTY",568,418,0,60,498,253,253,-999,80,-999,-999,95,87,568
"STATE","CAMPUS","2022-2023",014906116,"CLARKE EL","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",567,178,0,25,347,26,19,-999,-999,0,513,28,84,567
"STATE","CAMPUS","2022-2023",212905106,"CLARKSTON EL","ELEMENTARY",212905,"TYLER ISD",07,212,"SMITH COUNTY",363,242,0,23,295,23,-999,-999,14,-999,-999,30,73,363
"STATE","CAMPUS","2022-2023",194904002,"CLARKSVILLE MIDDLE AND H S","ELEMENTARY / SECONDARY",194904,"CLARKSVILLE ISD",08,194,"RED RIVER COUNTY",250,193,0,17,243,28,-999,0,21,-999,0,25,38,250
"STATE","CAMPUS","2022-2023",221801067,"CLASSICAL ACADEMY - PERMIAN BASIN","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",248,87,0,19,108,-999,0,0,0,0,-999,15,30,0
"STATE","CAMPUS","2022-2023",057909047,"CLASSICAL CENTER AT BRANDENBURG MIDDLE","MIDDLE SCHOOL",057909,"GARLAND ISD",10,057,"DALLAS COUNTY",1038,378,0,84,680,339,322,0,104,-999,10,107,93,1038
"STATE","CAMPUS","2022-2023",057909129,"CLASSICAL CENTER AT VIAL EL","ELEMENTARY",057909,"GARLAND ISD",10,057,"DALLAS COUNTY",556,259,192,41,364,190,66,0,40,-999,-999,53,44,556
"STATE","CAMPUS","2022-2023",246909101,"CLAUDE BERKMAN EL","ELEMENTARY",246909,"ROUND ROCK ISD",13,246,"WILLIAMSON COUNTY",414,298,160,21,318,149,18,-999,10,37,-999,19,64,413
"STATE","CAMPUS","2022-2023",006902001,"CLAUDE SCHOOLS","ELEMENTARY / SECONDARY",006902,"CLAUDE ISD",16,006,"ARMSTRONG COUNTY",328,92,0,24,112,-999,-999,-999,23,0,24,26,36,328
"STATE","CAMPUS","2022-2023",221801039,"CLAY CLASSICAL ACADEMY","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",192,61,0,-999,154,45,0,0,0,0,-999,-999,19,192
"STATE","CAMPUS","2022-2023",129902103,"CLAYBON EL","ELEMENTARY",129902,"FORNEY ISD",10,129,"KAUFMAN COUNTY",575,214,0,61,201,40,35,-999,27,-999,12,45,101,-999
"STATE","CAMPUS","2022-2023",227901184,"CLAYTON EL","ELEMENTARY",227901,"AUSTIN ISD",13,227,"TRAVIS COUNTY",718,101,0,40,41,59,59,0,82,0,0,86,89,0
"STATE","CAMPUS","2022-2023",084910003,"CLEAR BROOK H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",2347,1205,0,85,920,172,161,-999,310,56,66,128,308,55
"STATE","CAMPUS","2022-2023",014906123,"CLEAR CREEK EL","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",723,251,0,35,503,36,21,0,40,-999,637,50,147,723
"STATE","CAMPUS","2022-2023",084910001,"CLEAR CREEK H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",2400,1237,-999,115,831,288,277,-999,239,56,56,164,326,52
"STATE","CAMPUS","2022-2023",061908101,"CLEAR CREEK INT","ELEMENTARY",061908,"SANGER ISD",11,061,"DENTON COUNTY",339,163,0,45,183,44,0,0,-999,10,-999,22,83,338
"STATE","CAMPUS","2022-2023",084910051,"CLEAR CREEK INT","MIDDLE SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",722,458,60,47,431,170,123,-999,18,17,13,47,120,722
"STATE","CAMPUS","2022-2023",084910011,"CLEAR FALLS H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",2473,1162,0,97,452,123,111,-999,320,31,91,212,260,30
"STATE","CAMPUS","2022-2023",028902101,"CLEAR FORK EL","ELEMENTARY",028902,"LOCKHART ISD",13,028,"CALDWELL COUNTY",517,261,0,20,328,26,20,-999,23,14,0,43,128,517
"STATE","CAMPUS","2022-2023",084910010,"CLEAR HORIZONS EARLY COLLEGE H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",425,158,0,-999,205,24,24,0,56,-999,11,20,-999,-999
"STATE","CAMPUS","2022-2023",084910101,"CLEAR LAKE CITY EL","ELEMENTARY",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",525,275,0,20,260,66,59,-999,56,-999,21,19,89,525
"STATE","CAMPUS","2022-2023",084910002,"CLEAR LAKE H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",2533,1092,0,83,764,252,226,-999,418,69,46,178,244,66
"STATE","CAMPUS","2022-2023",084910043,"CLEAR LAKE INT","MIDDLE SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",832,447,24,50,451,138,115,-999,35,28,17,56,145,832
"STATE","CAMPUS","2022-2023",084910008,"CLEAR PATH ALTERNATIVE SCHOOL","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",123,123,0,-999,-999,-999,-999,0,-999,-999,-999,-999,28,-999
"STATE","CAMPUS","2022-2023",015910119,"CLEAR SPRING EL","ELEMENTARY",015910,"NORTH EAST ISD",20,015,"BEXAR COUNTY",318,163,-999,17,284,21,18,0,10,18,11,22,73,318
"STATE","CAMPUS","2022-2023",046902119,"CLEAR SPRING EL","ELEMENTARY",046902,"COMAL ISD",20,046,"COMAL COUNTY",835,509,154,33,460,166,21,-999,62,12,71,26,117,835
"STATE","CAMPUS","2022-2023",084910009,"CLEAR SPRINGS H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",2732,1028,0,105,438,67,58,-999,392,25,113,233,285,21
"STATE","CAMPUS","2022-2023",084910004,"CLEAR VIEW H S","HIGH SCHOOL",084910,"CLEAR CREEK ISD",04,084,"GALVESTON COUNTY",168,136,0,-999,59,-999,-999,0,-999,-999,-999,49,-999,-999
"STATE","CAMPUS","2022-2023",227806054,"CLEARFORK ACADEMY","HIGH SCHOOL",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",13,227,"TRAVIS COUNTY",36,36,0,-999,-999,-999,-999,0,-999,0,-999,-999,-999,0
"STATE","CAMPUS","2022-2023",227806056,"CLEARFORK ACADEMY SOUTH","HIGH SCHOOL",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",13,227,"TRAVIS COUNTY",15,15,0,0,0,0,0,0,0,0,0,-999,0,0
"STATE","CAMPUS","2022-2023",002901105,"CLEARFORK EL","ELEMENTARY",002901,"ANDREWS ISD",18,002,"ANDREWS COUNTY",784,323,213,-999,452,193,-999,-999,-999,26,11,-999,-999,784
"STATE","CAMPUS","2022-2023",126903001,"CLEBURNE H S","HIGH SCHOOL",126903,"CLEBURNE ISD",11,126,"JOHNSON COUNTY",1976,1133,0,176,1323,452,342,-999,188,42,32,224,205,-999
"STATE","CAMPUS","2022-2023",108913114,"CLECKLER/HEALD EL","ELEMENTARY",108913,"WESLACO ISD",01,108,"HIDALGO COUNTY",948,702,214,44,779,175,-999,-999,43,-999,0,28,86,948
"STATE","CAMPUS","2022-2023",079907004,"CLEMENTS H S","HIGH SCHOOL",079907,"FORT BEND ISD",04,079,"FORT BEND COUNTY",2560,571,0,61,573,181,150,-999,489,16,42,186,206,16
"STATE","CAMPUS","2022-2023",071902149,"CLENDENIN EL","ELEMENTARY",071902,"EL PASO ISD",19,071,"EL PASO COUNTY",398,281,173,28,369,165,-999,0,31,0,16,30,52,398
"STATE","CAMPUS","2022-2023",146901001,"CLEVELAND H S","HIGH SCHOOL",146901,"CLEVELAND ISD",04,146,"LIBERTY COUNTY",3310,2229,0,75,3035,1550,591,0,136,11,29,129,240,3198
"STATE","CAMPUS","2022-2023",146901041,"CLEVELAND MIDDLE","MIDDLE SCHOOL",146901,"CLEVELAND ISD",04,146,"LIBERTY COUNTY",1696,1387,0,84,1654,962,637,-999,145,10,-999,101,162,1663
"STATE","CAMPUS","2022-2023",220905222,"CLIFFORD DAVIS EL","ELEMENTARY",220905,"FORT WORTH ISD",11,220,"TARRANT COUNTY",757,690,77,12,743,459,163,0,13,48,-999,16,40,757
"STATE","CAMPUS","2022-2023",070912111,"CLIFT EL","ELEMENTARY",070912,"WAXAHACHIE ISD",10,070,"ELLIS COUNTY",549,256,0,51,347,28,23,-999,20,-999,67,38,92,549
"STATE","CAMPUS","2022-2023",057912161,"CLIFTON EARLY CHILDHOOD","ELEMENTARY",057912,"IRVING ISD",10,057,"DALLAS COUNTY",431,272,140,0,400,247,100,0,0,-999,-999,0,67,-999
"STATE","CAMPUS","2022-2023",018901101,"CLIFTON EL","ELEMENTARY",018901,"CLIFTON ISD",12,018,"BOSQUE COUNTY",471,238,0,33,307,50,48,-999,10,10,34,30,90,471
"STATE","CAMPUS","2022-2023",018901001,"CLIFTON H S","HIGH SCHOOL",018901,"CLIFTON ISD",12,018,"BOSQUE COUNTY",312,113,0,16,153,10,-999,0,17,-999,26,58,52,312
"STATE","CAMPUS","2022-2023",018901041,"CLIFTON MIDDLE","MIDDLE SCHOOL",018901,"CLIFTON ISD",12,018,"BOSQUE COUNTY",241,100,0,25,128,25,-999,0,16,-999,16,30,39,241
"STATE","CAMPUS","2022-2023",101912048,"CLIFTON MIDDLE","MIDDLE SCHOOL",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",509,400,-999,16,501,287,195,0,28,20,0,15,62,509
"STATE","CAMPUS","2022-2023",014906144,"CLIFTON PARK EL","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",1026,522,0,54,845,97,75,-999,20,-999,227,62,190,1026
"STATE","CAMPUS","2022-2023",071901001,"CLINT H S","HIGH SCHOOL",071901,"CLINT ISD",19,071,"EL PASO COUNTY",745,405,0,-999,608,233,186,-999,29,12,26,41,-999,745
"STATE","CAMPUS","2022-2023",071901009,"CLINT ISD EARLY COLLEGE ACADEMY","HIGH SCHOOL",071901,"CLINT ISD",19,071,"EL PASO COUNTY","<330",126,0,0,-999,56,47,0,41,-999,17,-999,-999,328
"STATE","CAMPUS","2022-2023",071901039,"CLINT ISD JJAEP","HIGH SCHOOL",071901,"CLINT ISD",19,071,"EL PASO COUNTY","<10",0,0,0,-999,0,0,0,0,0,0,0,0,0
"STATE","CAMPUS","2022-2023",071901041,"CLINT J H SCHOOL","MIDDLE SCHOOL",071901,"CLINT ISD",19,071,"EL PASO COUNTY",529,402,0,11,445,278,200,0,24,-999,23,19,69,529
"STATE","CAMPUS","2022-2023",057907106,"CLINT Q SMITH EL","ELEMENTARY",057907,"DUNCANVILLE ISD",10,057,"DALLAS COUNTY",313,141,36,-999,273,49,-999,-999,13,-999,-999,-999,36,313
"STATE","CAMPUS","2022-2023",057905205,"CLINTON P RUSSELL EL","ELEMENTARY",057905,"DALLAS ISD",10,057,"DALLAS COUNTY",558,401,344,15,520,346,-999,-999,78,17,-999,11,52,558
"STATE","CAMPUS","2022-2023",101910102,"CLOVERLEAF EL","ELEMENTARY",101910,"GALENA PARK ISD",04,101,"HARRIS COUNTY",803,730,310,13,775,572,13,0,52,-999,-999,19,92,803
"STATE","CAMPUS","2022-2023",178904146,"CLUB ESTATES","ELEMENTARY",178904,"CORPUS CHRISTI ISD",02,178,"NUECES COUNTY",369,213,-999,15,257,14,0,-999,0,-999,-999,18,58,369
"STATE","CAMPUS","2022-2023",057909132,"CLUB HILL EL","ELEMENTARY",057909,"GARLAND ISD",10,057,"DALLAS COUNTY",271,193,88,41,240,130,39,-999,-999,-999,-999,26,43,271
"STATE","CAMPUS","2022-2023",057909163,"CLUB HILL STEM EL","ELEMENTARY",057909,"GARLAND ISD",10,057,"DALLAS COUNTY",171,131,40,0,148,60,17,-999,0,-999,-999,-999,-999,0
"STATE","CAMPUS","2022-2023",020905041,"CLUTE INT","MIDDLE SCHOOL",020905,"BRAZOSPORT ISD",04,020,"BRAZORIA COUNTY",946,508,-999,59,691,209,104,0,138,13,24,71,147,946
"STATE","CAMPUS","2022-2023",030902101,"CLYDE EL","ELEMENTARY",030902,"CLYDE CISD",14,030,"CALLAHAN COUNTY",366,77,0,-999,212,-999,-999,-999,-999,-999,25,-999,55,366
"STATE","CAMPUS","2022-2023",030902001,"CLYDE H S","HIGH SCHOOL",030902,"CLYDE CISD",14,030,"CALLAHAN COUNTY",441,186,0,19,181,-999,-999,-999,33,13,-999,42,54,12
"STATE","CAMPUS","2022-2023",030902103,"CLYDE INT","ELEMENTARY",030902,"CLYDE CISD",14,030,"CALLAHAN COUNTY",307,83,0,23,161,-999,-999,-999,-999,-999,18,22,68,307
"STATE","CAMPUS","2022-2023",030902041,"CLYDE J H","MIDDLE SCHOOL",030902,"CLYDE CISD",14,030,"CALLAHAN COUNTY",326,144,0,-999,146,-999,-999,-999,25,-999,-999,-999,43,326
"STATE","CAMPUS","2022-2023",071902183,"COACH ARCHIE DURAN EL","ELEMENTARY",071902,"EL PASO ISD",19,071,"EL PASO COUNTY",737,519,342,28,712,262,-999,-999,48,11,-999,30,88,737
"STATE","CAMPUS","2022-2023",114902101,"COAHOMA EL","ELEMENTARY",114902,"COAHOMA ISD",18,114,"HOWARD COUNTY",568,324,0,24,242,17,17,0,14,0,0,25,70,568
"STATE","CAMPUS","2022-2023",114902001,"COAHOMA H S","HIGH SCHOOL",114902,"COAHOMA ISD",18,114,"HOWARD COUNTY",271,71,0,24,90,-999,-999,0,16,0,0,34,32,0
"STATE","CAMPUS","2022-2023",114902041,"COAHOMA J H","MIDDLE SCHOOL",114902,"COAHOMA ISD",18,114,"HOWARD COUNTY",256,115,0,24,100,-999,-999,0,16,0,0,30,30,0
"STATE","CAMPUS","2022-2023",031903041,"COAKLEY MIDDLE","MIDDLE SCHOOL",031903,"HARLINGEN CISD",01,031,"CAMERON COUNTY",660,423,0,60,546,105,104,0,61,0,10,80,101,659
"STATE","CAMPUS","2022-2023",084909003,"COASTAL ALTERNATIVE PROGRAM","ELEMENTARY / SECONDARY",084909,"SANTA FE ISD",04,084,"GALVESTON COUNTY","<10",-999,0,0,-999,0,0,0,0,0,0,0,0,0
"STATE","CAMPUS","2022-2023",084901014,"COASTAL ALTERNATIVE PROGRAM (CAP)","HIGH SCHOOL",084901,"DICKINSON ISD",04,084,"GALVESTON COUNTY","<10",-999,0,0,-999,-999,-999,0,0,0,0,0,-999,0
"STATE","CAMPUS","2022-2023",084906014,"COASTAL ALTERNATIVE PROGRAM (CAP)","HIGH SCHOOL",084906,"TEXAS CITY ISD",04,084,"GALVESTON COUNTY","<10",-999,0,0,-999,0,0,0,0,0,0,-999,-999,0
"STATE","CAMPUS","2022-2023",072802002,"COASTAL HORIZONS ACADEMY","HIGH SCHOOL",072802,"ERATH EXCELS ACADEMY INC",11,072,"ERATH COUNTY",62,62,0,-999,62,-999,-999,0,0,0,0,-999,-999,62
"STATE","CAMPUS","2022-2023",101910045,"COBB 6TH GRADE CAMPUS","MIDDLE SCHOOL",101910,"GALENA PARK ISD",04,101,"HARRIS COUNTY",1030,745,0,35,922,482,467,-999,59,-999,-999,42,122,1030
"STATE","CAMPUS","2022-2023",043905053,"COBB MIDDLE","MIDDLE SCHOOL",043905,"FRISCO ISD",10,043,"COLLIN COUNTY",905,273,0,85,131,68,56,0,145,0,0,128,129,0
"STATE","CAMPUS","2022-2023",057906107,"COCKRELL HILL EL","ELEMENTARY",057906,"DESOTO ISD",10,057,"DALLAS COUNTY",756,265,132,-999,540,181,-999,16,-999,-999,-999,-999,56,756
"STATE","CAMPUS","2022-2023",184907102,"CODER EL","ELEMENTARY",184907,"ALEDO ISD",11,184,"PARKER COUNTY",562,88,0,40,112,20,20,0,45,-999,55,45,70,562
"STATE","CAMPUS","2022-2023",101912123,"CODWELL EL","ELEMENTARY",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",329,127,0,-999,307,15,13,0,11,12,0,-999,52,329
"STATE","CAMPUS","2022-2023",015915135,"CODY EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",536,357,78,22,449,81,0,-999,31,-999,21,25,113,536
"STATE","CAMPUS","2022-2023",025902101,"COGGIN EL","ELEMENTARY",025902,"BROWNWOOD ISD",15,025,"BROWN COUNTY",708,334,0,77,557,37,36,21,37,-999,13,73,132,708
"STATE","CAMPUS","2022-2023",015910102,"COKER EL","ELEMENTARY",015910,"NORTH EAST ISD",20,015,"BEXAR COUNTY",788,418,356,32,446,245,18,-999,70,-999,72,20,126,-999
"STATE","CAMPUS","2022-2023",071909046,"COL JOHN O ENSOR MIDDLE","MIDDLE SCHOOL",071909,"SOCORRO ISD",19,071,"EL PASO COUNTY",1173,557,0,28,819,289,236,-999,118,-999,176,76,141,1173
"STATE","CAMPUS","2022-2023",240903122,"COL SANTOS BENAVIDES EL","ELEMENTARY",240903,"UNITED ISD",01,240,"WEBB COUNTY",895,527,475,36,320,442,24,0,106,-999,55,41,79,895
"STATE","CAMPUS","2022-2023",146902102,"COLBERT EL","ELEMENTARY",146902,"DAYTON ISD",04,146,"LIBERTY COUNTY","<270",-999,45,0,-999,-999,0,0,0,-999,0,0,39,-999
"STATE","CAMPUS","2022-2023",204901103,"COLDSPRING INT","ELEMENTARY",204901,"COLDSPRING-OAKHURST CISD",06,204,"SAN JACINTO COUNTY",330,169,0,-999,218,11,10,-999,33,-999,-999,-999,65,330
"STATE","CAMPUS","2022-2023",204901001,"COLDSPRING-OAKHURST H S","HIGH SCHOOL",204901,"COLDSPRING-OAKHURST CISD",06,204,"SAN JACINTO COUNTY",496,93,0,20,273,-999,-999,0,34,-999,-999,36,63,496
"STATE","CAMPUS","2022-2023",071902110,"COLDWELL EL","ELEMENTARY",071902,"EL PASO ISD",19,071,"EL PASO COUNTY",435,295,240,40,395,225,0,0,66,23,-999,30,38,435
"STATE","CAMPUS","2022-2023",015915228,"COLE EL","ELEMENTARY",015915,"NORTHSIDE ISD",20,015,"BEXAR COUNTY",1261,585,198,31,424,164,-999,-999,79,-999,297,25,194,0
"STATE","CAMPUS","2022-2023",042901102,"COLEMAN EL","ELEMENTARY",042901,"COLEMAN ISD",15,042,"COLEMAN COUNTY",339,54,0,16,235,-999,-999,-999,-999,11,0,20,64,339
"STATE","CAMPUS","2022-2023",126903102,"COLEMAN EL","ELEMENTARY",126903,"CLEBURNE ISD",11,126,"JOHNSON COUNTY",518,216,0,31,335,33,33,-999,27,20,23,28,74,518
"STATE","CAMPUS","2022-2023",042901001,"COLEMAN H S","HIGH SCHOOL",042901,"COLEMAN ISD",15,042,"COLEMAN COUNTY",203,115,0,40,85,-999,-999,0,-999,-999,-999,49,24,203
"STATE","CAMPUS","2022-2023",042901041,"COLEMAN J H","MIDDLE SCHOOL",042901,"COLEMAN ISD",15,042,"COLEMAN COUNTY",252,121,0,47,140,-999,-999,0,-999,-999,-999,43,50,252
"STATE","CAMPUS","2022-2023",070912045,"COLEMAN J H","MIDDLE SCHOOL",070912,"WAXAHACHIE ISD",10,070,"ELLIS COUNTY",829,436,0,96,426,85,72,-999,101,12,74,107,172,829
"STATE","CAMPUS","2022-2023",178904009,"COLES H S AND EDUCATIONAL CENTER","HIGH SCHOOL",178904,"CORPUS CHRISTI ISD",02,178,"NUECES COUNTY",145,145,0,17,130,-999,-999,0,0,25,0,30,19,25
"STATE","CAMPUS","2022-2023",071902175,"COLIN L POWELL EL","ELEMENTARY",071902,"EL PASO ISD",19,071,"EL PASO COUNTY",517,234,131,25,428,38,-999,-999,35,0,402,29,125,517
"STATE","CAMPUS","2022-2023",057910123,"COLIN POWELL EL","ELEMENTARY",057910,"GRAND PRAIRIE ISD",10,057,"DALLAS COUNTY",482,184,-999,12,223,65,56,-999,46,-999,-999,26,50,0
"STATE","CAMPUS","2022-2023",071902020,"COLLEGE CAREER TECHNOLOGY ACADEMY (CCTA)","HIGH SCHOOL",071902,"EL PASO ISD",19,071,"EL PASO COUNTY",137,136,0,-999,126,47,40,0,-999,10,-999,17,-999,137
"STATE","CAMPUS","2022-2023",021901102,"COLLEGE HILLS EL","ELEMENTARY",021901,"COLLEGE STATION ISD",06,021,"BRAZOS COUNTY",596,260,194,28,446,164,20,0,33,-999,-999,14,93,596
"STATE","CAMPUS","2022-2023",101916105,"COLLEGE PARK EL","ELEMENTARY",101916,"LA PORTE ISD",04,101,"HARRIS COUNTY",437,172,38,19,313,74,35,0,18,-999,-999,25,90,437
"STATE","CAMPUS","2022-2023",170902014,"COLLEGE PARK H S","HIGH SCHOOL",170902,"CONROE ISD",06,170,"MONTGOMERY COUNTY",3214,1066,0,154,838,297,279,-999,510,17,17,451,180,16
"STATE","CAMPUS","2022-2023",021901003,"COLLEGE STATION H S","HIGH SCHOOL",021901,"COLLEGE STATION ISD",06,021,"BRAZOS COUNTY",2134,885,0,163,743,161,150,-999,313,-999,0,301,214,0
"STATE","CAMPUS","2022-2023",021901015,"COLLEGE STATION JJAEP","JUNIOR HIGH SCHOOL",021901,"COLLEGE STATION ISD",06,021,"BRAZOS COUNTY","<10",-999,0,0,-999,0,0,0,0,0,0,0,-999,0
"STATE","CAMPUS","2022-2023",021901041,"COLLEGE STATION MIDDLE","JUNIOR HIGH SCHOOL",021901,"COLLEGE STATION ISD",06,021,"BRAZOS COUNTY",645,329,0,70,297,53,41,-999,68,-999,-999,104,100,0
"STATE","CAMPUS","2022-2023",212903101,"COLLEGE STREET EL","ELEMENTARY",212903,"LINDALE ISD",07,212,"SMITH COUNTY",518,202,0,31,252,26,-999,-999,20,-999,40,21,130,518
"STATE","CAMPUS","2022-2023",021901004,"COLLEGE VIEW H S","HIGH SCHOOL",021901,"COLLEGE STATION ISD",06,021,"BRAZOS COUNTY",122,60,0,-999,55,-999,-999,0,-999,0,0,30,12,0
"STATE","CAMPUS","2022-2023",178904008,"COLLEGIATE H S","HIGH SCHOOL",178904,"CORPUS CHRISTI ISD",02,178,"NUECES COUNTY",398,165,0,13,260,18,17,0,0,-999,-999,32,-999,398
"STATE","CAMPUS","2022-2023",220906102,"COLLEYVILLE EL","ELEMENTARY",220906,"GRAPEVINE-COLLEYVILLE ISD",11,220,"TARRANT COUNTY",489,75,0,41,31,18,18,0,50,-999,30,31,54,-999
"STATE","CAMPUS","2022-2023",220906004,"COLLEYVILLE HERITAGE H S","HIGH SCHOOL",220906,"GRAPEVINE-COLLEYVILLE ISD",11,220,"TARRANT COUNTY",1892,645,0,141,371,111,106,0,489,26,146,248,176,26
"STATE","CAMPUS","2022-2023",220906042,"COLLEYVILLE MIDDLE","MIDDLE SCHOOL",220906,"GRAPEVINE-COLLEYVILLE ISD",11,220,"TARRANT COUNTY",624,107,0,57,55,19,17,0,157,-999,60,78,51,-999
"STATE","CAMPUS","2022-2023",015904117,"COLLIER DAEP","ELEMENTARY",015904,"HARLANDALE ISD",20,015,"BEXAR COUNTY","<10",-999,-999,0,-999,-999,0,0,0,0,0,0,0,0
"STATE","CAMPUS","2022-2023",015904103,"COLLIER EL","ELEMENTARY",015904,"HARLANDALE ISD",20,015,"BEXAR COUNTY",389,312,-999,-999,367,55,-999,0,11,-999,-999,19,35,389
"STATE","CAMPUS","2022-2023",043901003,"COLLIN CO J J A E P","HIGH SCHOOL",043901,"ALLEN ISD",10,043,"COLLIN COUNTY","<10",-999,0,0,-999,-999,-999,0,0,0,0,-999,-999,0
"STATE","CAMPUS","2022-2023",043903002,"COLLIN CO J J A E P","HIGH SCHOOL",043903,"CELINA ISD",10,043,"COLLIN COUNTY","<10",-999,0,0,0,0,0,0,0,0,0,0,0,0
"STATE","CAMPUS","2022-2023",043904002,"COLLIN CO J J A E P","HIGH SCHOOL",043904,"FARMERSVILLE ISD",10,043,"COLLIN COUNTY","<10",-999,0,-999,-999,0,0,0,0,0,0,0,-999,0
"STATE","CAMPUS","2022-2023",043905003,"COLLIN CO J J A E P","HIGH SCHOOL",043905,"FRISCO ISD",10,043,"COLLIN COUNTY","<10",-999,0,0,-999,0,0,0,-999,0,0,-999,0,0
"STATE","CAMPUS","2022-2023",043911002,"COLLIN CO J J A E P","HIGH SCHOOL",043911,"PRINCETON ISD",10,043,"COLLIN COUNTY","<10",-999,0,0,-999,-999,-999,0,0,0,0,0,0,0
"STATE","CAMPUS","2022-2023",043912002,"COLLIN CO J J A E P","HIGH SCHOOL",043912,"PROSPER ISD",10,043,"COLLIN COUNTY","<10",-999,0,0,0,0,0,0,0,0,0,0,0,0
